TUCASEID,TULINENO,GEREG,GEDIV,GESTFIPS,GTMETSTA,GTCBSA,GTCO,HEFAMINC
20160110150792,3,2,3,55,2,00000,000,6
20160110150792,4,2,3,55,2,00000,000,6
20160110150792,5,2,3,55,2,00000,000,6
20160110150797,1,1,1,9,1,25540,000,12
20160110150797,2,1,1,9,1,25540,000,12
20160110150797,3,1,1,9,1,25540,000,12
20160110150803,1,3,6,47,1,16860,000,14
20160110150803,2,3,6,47,1,16860,000,14
20160110150803,3,3,6,47,1,16860,000,14
20160110150803,4,3,6,47,1,16860,000,14
20160110150803,5,3,6,47,1,16860,000,14
20160110150804,1,4,9,15,1,46520,003,15
20160110150804,2,4,9,15,1,46520,003,15
20160110150804,3,4,9,15,1,46520,003,15
20160110150804,4,4,9,15,1,46520,003,15
20160110150816,1,4,9,6,1,31080,037,15
20160110150827,1,2,3,17,1,16980,000,16
20160110150827,2,2,3,17,1,16980,000,16
20160110150828,1,3,7,48,1,11100,000,13
20160110150828,2,3,7,48,1,11100,000,13
20160110150828,3,3,7,48,1,11100,000,13
20160110150834,1,4,8,16,2,00000,000,9
20160110150834,2,4,8,16,2,00000,000,9
20160110150839,1,3,5,12,1,45300,057,1
20160110150842,1,2,4,29,1,41180,189,8
20160110150842,2,2,4,29,1,41180,189,8
20160110150853,1,4,9,53,1,42660,033,4
20160110150853,2,4,9,53,1,42660,033,4
20160110150870,1,3,5,51,2,00000,000,8
20160110150870,2,3,5,51,2,00000,000,8
20160110150893,1,3,7,48,1,19100,000,15
20160110150893,2,3,7,48,1,19100,000,15
20160110150893,3,3,7,48,1,19100,000,15
20160110150893,4,3,7,48,1,19100,000,15
20160110150893,5,3,7,48,1,19100,000,15
20160110150905,1,2,3,26,1,19820,163,8
20160110150908,1,1,2,34,1,35620,003,11
20160110150920,1,3,6,28,2,00000,000,7
20160110150920,2,3,6,28,2,00000,000,7
20160110150926,1,3,7,40,1,36420,000,11
20160110150926,2,3,7,40,1,36420,000,11
20160110150926,3,3,7,40,1,36420,000,11
20160110150926,4,3,7,40,1,36420,000,11
20160110150927,1,3,5,13,1,12060,000,1
20160110150927,2,3,5,13,1,12060,000,1
20160110150927,3,3,5,13,1,12060,000,1
20160110150929,1,3,7,48,1,47380,309,1
20160110150929,2,3,7,48,1,47380,309,1
20160110150930,1,3,5,12,1,33100,011,15
20160110150930,2,3,5,12,1,33100,011,15
20160110150930,3,3,5,12,1,33100,011,15
20160110150935,1,1,1,9,1,14860,001,2
20160110150935,2,1,1,9,1,14860,001,2
20160110150942,1,2,3,26,1,19820,163,6
20160110150952,1,2,4,46,2,00000,000,10
20160110150952,2,2,4,46,2,00000,000,10
20160110150964,1,4,8,30,1,13740,111,9
20160110150964,2,4,8,30,1,13740,111,9
20160110150964,3,4,8,30,1,13740,111,9
20160110150964,4,4,8,30,1,13740,111,9
20160110150964,5,4,8,30,1,13740,111,9
20160110150964,6,4,8,30,1,13740,111,9
20160110150969,1,4,9,6,2,00000,000,1
20160110150969,2,4,9,6,2,00000,000,1
20160110150972,1,3,6,47,1,17300,125,7
20160110150972,2,3,6,47,1,17300,125,7
20160110150972,3,3,6,47,1,17300,125,7
20160110150972,4,3,6,47,1,17300,125,7
20160110150972,5,3,6,47,1,17300,125,7
20160110150981,1,2,4,29,1,44180,000,10
20160110150981,2,2,4,29,1,44180,000,10
20160110150981,3,2,4,29,1,44180,000,10
20160110150991,1,4,9,6,1,40140,000,1
20160110150991,2,4,9,6,1,40140,000,1
20160110150991,3,4,9,6,1,40140,000,1
20160110150991,4,4,9,6,1,40140,000,1
20160110151001,1,2,3,39,1,45780,000,9
20160110151001,2,2,3,39,1,45780,000,9
20160110151008,1,2,4,31,1,36540,000,11
20160110151008,2,2,4,31,1,36540,000,11
20160110151008,3,2,4,31,1,36540,000,11
20160110151009,1,2,4,19,1,00000,000,8
20160110151009,2,2,4,19,1,00000,000,8
20160110151009,3,2,4,19,1,00000,000,8
20160110151018,1,1,1,9,1,25540,000,15
20160110151018,2,1,1,9,1,25540,000,15
20160110151022,1,3,7,48,1,26420,000,10
20160110151022,2,3,7,48,1,26420,000,10
20160110151022,3,3,7,48,1,26420,000,10
20160110151022,4,3,7,48,1,26420,000,10
20160110151053,1,3,5,12,1,45300,057,13
20160110151053,2,3,5,12,1,45300,057,13
20160110151053,3,3,5,12,1,45300,057,13
20160110151053,4,3,5,12,1,45300,057,13
20160110151074,1,4,8,32,1,29820,003,9
20160110151074,2,4,8,32,1,29820,003,9
20160110151074,3,4,8,32,1,29820,003,9
20160110151079,1,1,2,36,1,35620,047,15
20160110151079,2,1,2,36,1,35620,047,15
20160110151097,1,3,5,37,1,25860,000,10
20160110151097,2,3,5,37,1,25860,000,10
20160110151097,3,3,5,37,1,25860,000,10
20160110151101,1,4,9,6,1,44700,077,6
20160110151101,2,4,9,6,1,44700,077,6
20160110151107,1,3,7,48,1,48660,485,9
20160110151107,2,3,7,48,1,48660,485,9
20160110151107,3,3,7,48,1,48660,485,9
20160110151171,1,2,3,26,1,19820,163,4
20160110151171,2,2,3,26,1,19820,163,4
20160110151171,4,2,3,26,1,19820,163,4
20160110151171,9,2,3,26,1,19820,163,4
20160110151192,1,3,7,48,2,00000,000,14
20160110151192,2,3,7,48,2,00000,000,14
20160110151192,3,3,7,48,2,00000,000,14
20160110151192,4,3,7,48,2,00000,000,14
20160110151202,1,4,8,35,2,00000,000,6
20160110151202,2,4,8,35,2,00000,000,6
20160110151210,1,3,5,13,1,42340,000,16
20160110151210,2,3,5,13,1,42340,000,16
20160110151210,3,3,5,13,1,42340,000,16
20160110151210,4,3,5,13,1,42340,000,16
20160110151210,5,3,5,13,1,42340,000,16
20160110151210,6,3,5,13,1,42340,000,16
20160110151210,7,3,5,13,1,42340,000,16
20160110151210,8,3,5,13,1,42340,000,16
20160110151214,1,4,9,6,1,41860,001,10
20160110151214,2,4,9,6,1,41860,001,10
20160110151214,3,4,9,6,1,41860,001,10
20160110151214,4,4,9,6,1,41860,001,10
20160110151240,1,2,3,17,1,16980,111,11
20160110151240,2,2,3,17,1,16980,111,11
20160110151240,3,2,3,17,1,16980,111,11
20160110151240,4,2,3,17,1,16980,111,11
20160110151260,1,4,9,6,1,41860,000,13
20160110151260,2,4,9,6,1,41860,000,13
20160110151291,1,4,9,6,1,41740,073,5
20160110151306,1,2,3,17,1,16980,000,16
20160110151306,2,2,3,17,1,16980,000,16
20160110151310,1,2,4,19,1,00000,000,12
20160110151310,2,2,4,19,1,00000,000,12
20160110151310,3,2,4,19,1,00000,000,12
20160110151321,1,3,5,12,1,36740,095,9
20160110151335,1,3,5,13,1,12060,000,6
20160110151335,2,3,5,13,1,12060,000,6
20160110151335,3,3,5,13,1,12060,000,6
20160110151335,4,3,5,13,1,12060,000,6
20160110151338,1,1,2,36,1,35620,119,8
20160110151343,1,2,3,55,1,33340,000,7
20160110151343,2,2,3,55,1,33340,000,7
20160110151345,1,3,5,12,1,36740,095,9
20160110151345,2,3,5,12,1,36740,095,9
20160110151345,3,3,5,12,1,36740,095,9
20160110151351,1,3,7,48,1,19100,000,10
20160110151351,2,3,7,48,1,19100,000,10
20160110151385,1,4,8,32,1,29820,003,4
20160110151406,1,1,2,36,2,00000,000,11
20160110151406,2,1,2,36,2,00000,000,11
20160110151410,1,2,3,39,2,00000,000,13
20160110151410,2,2,3,39,2,00000,000,13
20160110151410,3,2,3,39,2,00000,000,13
20160110151410,4,2,3,39,2,00000,000,13
20160110151426,1,3,5,51,1,47260,550,11
20160110151432,1,4,8,16,1,14260,000,16
20160110151432,2,4,8,16,1,14260,000,16
20160110151432,3,4,8,16,1,14260,000,16
20160110151432,4,4,8,16,1,14260,000,16
20160110151434,1,2,4,29,1,41180,189,9
20160110151434,2,2,4,29,1,41180,189,9
20160110151434,3,2,4,29,1,41180,189,9
20160110151444,1,2,3,39,1,17140,000,14
20160110151444,2,2,3,39,1,17140,000,14
20160110151444,3,2,3,39,1,17140,000,14
20160110151458,1,3,6,21,1,14540,000,11
20160110151458,2,3,6,21,1,14540,000,11
20160110151460,1,3,7,48,1,47380,309,16
20160110151460,2,3,7,48,1,47380,309,16
20160110151460,3,3,7,48,1,47380,309,16
20160110151460,4,3,7,48,1,47380,309,16
20160110151468,1,2,4,27,2,00000,000,12
20160110151476,1,4,8,8,1,19740,031,12
20160110151476,2,4,8,8,1,19740,031,12
20160110151476,3,4,8,8,1,19740,031,12
20160110151480,1,4,9,6,1,41940,000,13
20160110151481,1,3,7,48,1,26420,000,14
20160110151481,2,3,7,48,1,26420,000,14
20160110151487,1,4,8,8,1,19740,031,14
20160110151487,2,4,8,8,1,19740,031,14
20160110151487,3,4,8,8,1,19740,031,14
20160110151487,4,4,8,8,1,19740,031,14
20160110151495,1,4,9,6,1,41860,075,11
20160110151495,2,4,9,6,1,41860,075,11
20160110151495,3,4,9,6,1,41860,075,11
20160110151495,4,4,9,6,1,41860,075,11
20160110151497,1,3,6,21,1,14540,000,13
20160110151497,2,3,6,21,1,14540,000,13
20160110151515,1,3,5,37,2,00000,000,7
20160110151518,1,3,6,28,1,27140,000,15
20160110151518,2,3,6,28,1,27140,000,15
20160110151522,1,4,9,6,1,40900,067,11
20160110151530,1,3,5,24,1,47900,033,7
20160110151573,1,4,8,4,1,46060,019,10
20160110151593,1,3,7,48,1,18580,000,2
20160110151602,1,1,2,42,1,37980,091,15
20160110151602,2,1,2,42,1,37980,091,15
20160110151602,3,1,2,42,1,37980,091,15
20160110151602,4,1,2,42,1,37980,091,15
20160110151602,5,1,2,42,1,37980,091,15
20160110151602,6,1,2,42,1,37980,091,15
20160110151606,1,3,7,48,1,19100,000,4
20160110151606,2,3,7,48,1,19100,000,4
20160110151606,3,3,7,48,1,19100,000,4
20160110151606,4,3,7,48,1,19100,000,4
20160110151611,1,3,5,10,1,37980,003,11
20160110151611,2,3,5,10,1,37980,003,11
20160110151611,3,3,5,10,1,37980,003,11
20160110151611,4,3,5,10,1,37980,003,11
20160110151611,5,3,5,10,1,37980,003,11
20160110151611,6,3,5,10,1,37980,003,11
20160110151618,1,2,4,27,1,33460,003,14
20160110151618,2,2,4,27,1,33460,003,14
20160110151618,3,2,4,27,1,33460,003,14
20160110151618,4,2,4,27,1,33460,003,14
20160110151621,1,2,4,29,1,28140,000,13
20160110151621,2,2,4,29,1,28140,000,13
20160110151621,3,2,4,29,1,28140,000,13
20160110151621,4,2,4,29,1,28140,000,13
20160110151629,1,3,5,45,2,00000,000,1
20160110151629,2,3,5,45,2,00000,000,1
20160110151629,3,3,5,45,2,00000,000,1
20160110151629,4,3,5,45,2,00000,000,1
20160110151633,1,4,9,6,1,37100,111,2
20160110151633,2,4,9,6,1,37100,111,2
20160110151633,3,4,9,6,1,37100,111,2
20160110151649,1,4,9,6,1,40900,067,8
20160110151649,2,4,9,6,1,40900,067,8
20160110151649,3,4,9,6,1,40900,067,8
20160110151669,1,3,6,21,2,00000,000,8
20160110151669,2,3,6,21,2,00000,000,8
20160110151669,3,3,6,21,2,00000,000,8
20160110151669,4,3,6,21,2,00000,000,8
20160110151694,1,1,2,42,1,37980,101,15
20160110151694,2,1,2,42,1,37980,101,15
20160110151694,3,1,2,42,1,37980,101,15
20160110151694,4,1,2,42,1,37980,101,15
20160110151696,1,3,6,21,2,00000,000,12
20160110151696,2,3,6,21,2,00000,000,12
20160110151696,3,3,6,21,2,00000,000,12
20160110151696,4,3,6,21,2,00000,000,12
20160110151723,1,3,5,13,1,12060,000,4
20160110151723,2,3,5,13,1,12060,000,4
20160110151728,1,4,8,4,1,38060,013,15
20160110151728,2,4,8,4,1,38060,013,15
20160110151731,1,3,7,48,1,19100,000,5
20160110151731,2,3,7,48,1,19100,000,5
20160110151731,3,3,7,48,1,19100,000,5
20160110151731,4,3,7,48,1,19100,000,5
20160110151733,1,4,9,6,1,31080,037,8
20160110151736,1,4,9,6,1,31080,037,14
20160110151736,2,4,9,6,1,31080,037,14
20160110151737,1,2,4,19,1,19340,163,1
20160110151737,2,2,4,19,1,19340,163,1
20160110151737,3,2,4,19,1,19340,163,1
20160110151749,1,2,3,17,1,16980,000,1
20160110151749,2,2,3,17,1,16980,000,1
20160110151749,3,2,3,17,1,16980,000,1
20160110151749,4,2,3,17,1,16980,000,1
20160110151749,5,2,3,17,1,16980,000,1
20160110151749,6,2,3,17,1,16980,000,1
20160110151749,7,2,3,17,1,16980,000,1
20160110151749,8,2,3,17,1,16980,000,1
20160110151749,9,2,3,17,1,16980,000,1
20160110151758,1,3,7,48,1,26420,000,14
20160110151758,2,3,7,48,1,26420,000,14
20160110151758,3,3,7,48,1,26420,000,14
20160110151765,1,1,2,34,1,35620,013,13
20160110151765,2,1,2,34,1,35620,013,13
20160110151765,3,1,2,34,1,35620,013,13
20160110151765,4,1,2,34,1,35620,013,13
20160110151765,5,1,2,34,1,35620,013,13
20160110151766,1,2,4,20,1,48620,000,5
20160110151766,2,2,4,20,1,48620,000,5
20160110151766,3,2,4,20,1,48620,000,5
20160110151766,4,2,4,20,1,48620,000,5
20160110151766,5,2,4,20,1,48620,000,5
20160110151766,6,2,4,20,1,48620,000,5
20160110151767,1,3,5,12,1,45300,103,11
20160110151774,1,3,5,37,1,20500,000,16
20160110151774,2,3,5,37,1,20500,000,16
20160110151774,3,3,5,37,1,20500,000,16
20160110151793,1,2,3,39,1,19380,113,15
20160110151793,2,2,3,39,1,19380,113,15
20160110151805,1,1,1,25,1,14460,025,1
20160110151805,2,1,1,25,1,14460,025,1
20160110151805,3,1,1,25,1,14460,025,1
20160110151805,4,1,1,25,1,14460,025,1
20160110151805,5,1,1,25,1,14460,025,1
20160110151808,1,3,7,22,1,43340,000,3
20160110151822,1,2,3,39,1,17140,000,13
20160110151822,2,2,3,39,1,17140,000,13
20160110151822,3,2,3,39,1,17140,000,13
20160110151822,5,2,3,39,1,17140,000,13
20160110151822,6,2,3,39,1,17140,000,13
20160110151823,1,1,2,42,2,00000,000,15
20160110151823,2,1,2,42,2,00000,000,15
20160110151823,3,1,2,42,2,00000,000,15
20160110151823,4,1,2,42,2,00000,000,15
20160110151832,1,2,4,19,2,00000,000,2
20160110151832,2,2,4,19,2,00000,000,2
20160110151832,3,2,4,19,2,00000,000,2
20160110151833,1,2,3,17,1,16980,000,10
20160110151833,2,2,3,17,1,16980,000,10
20160110151833,3,2,3,17,1,16980,000,10
20160110151841,1,3,7,48,1,41700,000,15
20160110151841,2,3,7,48,1,41700,000,15
20160110151841,3,3,7,48,1,41700,000,15
20160110151841,4,3,7,48,1,41700,000,15
20160110151841,5,3,7,48,1,41700,000,15
20160110151842,1,2,3,39,1,00000,000,4
20160110151842,2,2,3,39,1,00000,000,4
20160110151842,3,2,3,39,1,00000,000,4
20160110151842,4,2,3,39,1,00000,000,4
20160110151849,1,3,6,1,1,13820,000,7
20160110151859,1,3,5,12,1,33100,011,8
20160110151862,1,4,9,6,1,41860,001,15
20160110151862,2,4,9,6,1,41860,001,15
20160110151863,1,4,9,6,1,40140,000,12
20160110151863,2,4,9,6,1,40140,000,12
20160110151863,3,4,9,6,1,40140,000,12
20160110151863,4,4,9,6,1,40140,000,12
20160110151863,5,4,9,6,1,40140,000,12
20160110151863,6,4,9,6,1,40140,000,12
20160110151894,1,3,7,48,1,28660,000,9
20160110151894,2,3,7,48,1,28660,000,9
20160110151894,3,3,7,48,1,28660,000,9
20160110151903,1,3,7,40,3,00000,000,11
20160110151903,2,3,7,40,3,00000,000,11
20160110151903,3,3,7,40,3,00000,000,11
20160110151913,1,3,7,48,1,32580,215,12
20160110151913,2,3,7,48,1,32580,215,12
20160110151913,3,3,7,48,1,32580,215,12
20160110151917,1,2,3,17,1,16980,000,1
20160110151917,2,2,3,17,1,16980,000,1
20160110151917,3,2,3,17,1,16980,000,1
20160110151917,4,2,3,17,1,16980,000,1
20160110151932,1,4,9,6,1,40900,067,1
20160110151932,2,4,9,6,1,40900,067,1
20160110151941,1,2,3,17,1,44100,000,14
20160110151941,2,2,3,17,1,44100,000,14
20160110151941,3,2,3,17,1,44100,000,14
20160110151941,4,2,3,17,1,44100,000,14
20160110151941,5,2,3,17,1,44100,000,14
20160110151950,1,4,9,53,1,28420,000,14
20160110151950,2,4,9,53,1,28420,000,14
20160110151950,3,4,9,53,1,28420,000,14
20160110151950,4,4,9,53,1,28420,000,14
20160110151950,5,4,9,53,1,28420,000,14
20160110151950,6,4,9,53,1,28420,000,14
20160110151950,7,4,9,53,1,28420,000,14
20160110151953,1,3,6,47,1,17300,125,4
20160110151953,2,3,6,47,1,17300,125,4
20160110151957,1,3,5,12,1,33100,086,3
20160110151969,1,2,3,39,2,00000,000,10
20160110151969,2,2,3,39,2,00000,000,10
20160110151971,1,2,3,39,1,18140,000,15
20160110151971,2,2,3,39,1,18140,000,15
20160110151971,3,2,3,39,1,18140,000,15
20160110151976,1,1,1,25,1,14460,009,9
20160110151976,2,1,1,25,1,14460,009,9
20160110151976,3,1,1,25,1,14460,009,9
20160110151976,4,1,1,25,1,14460,009,9
20160110151978,1,3,7,22,1,12940,033,7
20160110151978,2,3,7,22,1,12940,033,7
20160110151988,1,3,6,1,2,00000,000,8
20160110151988,2,3,6,1,2,00000,000,8
20160110152001,1,2,3,18,1,26900,000,14
20160110152001,2,2,3,18,1,26900,000,14
20160110152001,3,2,3,18,1,26900,000,14
20160110152001,4,2,3,18,1,26900,000,14
20160110152015,1,1,2,42,1,37980,017,14
20160110152015,2,1,2,42,1,37980,017,14
20160110152015,3,1,2,42,1,37980,017,14
20160110152032,1,4,8,4,1,38060,021,5
20160110152032,2,4,8,4,1,38060,021,5
20160110152035,1,3,5,12,1,37460,005,2
20160110152035,2,3,5,12,1,37460,005,2
20160110152053,1,1,2,36,1,35620,061,1
20160110152066,1,2,3,26,1,12980,025,2
20160110152066,2,2,3,26,1,12980,025,2
20160110152066,3,2,3,26,1,12980,025,2
20160110152067,1,4,8,4,1,38060,013,15
20160110152067,2,4,8,4,1,38060,013,15
20160110152067,3,4,8,4,1,38060,013,15
20160110152067,4,4,8,4,1,38060,013,15
20160110152080,1,2,4,27,1,33460,163,13
20160110152080,2,2,4,27,1,33460,163,13
20160110152080,3,2,4,27,1,33460,163,13
20160110152082,1,3,6,1,1,19300,003,14
20160110152082,2,3,6,1,1,19300,003,14
20160110152082,3,3,6,1,1,19300,003,14
20160110152084,1,3,5,12,1,33100,011,13
20160110152095,1,3,6,1,1,26620,000,16
20160110152095,2,3,6,1,1,26620,000,16
20160110152113,1,3,7,5,1,22900,000,13
20160110152113,2,3,7,5,1,22900,000,13
20160110152113,3,3,7,5,1,22900,000,13
20160110152113,4,3,7,5,1,22900,000,13
20160110152121,1,1,2,36,1,35620,071,16
20160110152121,2,1,2,36,1,35620,071,16
20160110152121,3,1,2,36,1,35620,071,16
20160110152121,4,1,2,36,1,35620,071,16
20160110152124,1,3,7,48,1,19100,000,3
20160110152136,1,2,3,26,1,11460,161,10
20160110152136,2,2,3,26,1,11460,161,10
20160110152136,3,2,3,26,1,11460,161,10
20160110152145,1,2,3,55,2,00000,000,7
20160110152147,1,4,9,6,1,41940,000,15
20160110152147,2,4,9,6,1,41940,000,15
20160110152157,1,1,1,25,1,14460,025,1
20160110152164,1,3,7,48,1,26420,000,12
20160110152164,2,3,7,48,1,26420,000,12
20160110152164,3,3,7,48,1,26420,000,12
20160110152164,4,3,7,48,1,26420,000,12
20160110152164,5,3,7,48,1,26420,000,12
20160110152194,1,1,2,34,1,35620,013,16
20160110152194,2,1,2,34,1,35620,013,16
20160110152194,3,1,2,34,1,35620,013,16
20160110152194,4,1,2,34,1,35620,013,16
20160110152200,1,4,9,41,2,00000,000,3
20160110152200,2,4,9,41,2,00000,000,3
20160110152200,3,4,9,41,2,00000,000,3
20160110152200,4,4,9,41,2,00000,000,3
20160110152200,5,4,9,41,2,00000,000,3
20160110152202,1,2,3,26,1,24340,081,11
20160110152202,2,2,3,26,1,24340,081,11
20160110152211,1,3,7,48,1,26420,000,6
20160110152211,2,3,7,48,1,26420,000,6
20160110152212,1,1,2,42,1,37980,101,13
20160110152212,2,1,2,42,1,37980,101,13
20160110152212,3,1,2,42,1,37980,101,13
20160110152212,4,1,2,42,1,37980,101,13
20160110152212,5,1,2,42,1,37980,101,13
20160110152216,1,2,3,17,1,16980,000,16
20160110152216,2,2,3,17,1,16980,000,16
20160110152218,1,3,7,48,1,19100,000,13
20160110152218,2,3,7,48,1,19100,000,13
20160110152218,3,3,7,48,1,19100,000,13
20160110152223,1,2,4,19,1,19780,000,6
20160110152223,2,2,4,19,1,19780,000,6
20160110152223,3,2,4,19,1,19780,000,6
20160110152230,1,4,8,4,1,38060,013,16
20160110152230,2,4,8,4,1,38060,013,16
20160110152230,3,4,8,4,1,38060,013,16
20160110152230,4,4,8,4,1,38060,013,16
20160110152230,5,4,8,4,1,38060,013,16
20160110152230,6,4,8,4,1,38060,013,16
20160110152230,7,4,8,4,1,38060,013,16
20160110152230,8,4,8,4,1,38060,013,16
20160110152230,9,4,8,4,1,38060,013,16
20160110152230,10,4,8,4,1,38060,013,16
20160110152232,1,4,9,6,1,40140,000,9
20160110152232,2,4,9,6,1,40140,000,9
20160110152232,3,4,9,6,1,40140,000,9
20160110152232,4,4,9,6,1,40140,000,9
20160110152234,1,3,5,13,1,12060,135,13
20160110152234,2,3,5,13,1,12060,135,13
20160110152234,3,3,5,13,1,12060,135,13
20160110152234,4,3,5,13,1,12060,135,13
20160110152251,1,2,3,55,1,31540,000,15
20160110152255,1,3,5,13,1,12060,000,1
20160110152255,2,3,5,13,1,12060,000,1
20160110152255,3,3,5,13,1,12060,000,1
20160110152255,4,3,5,13,1,12060,000,1
20160110152255,5,3,5,13,1,12060,000,1
20160110152255,6,3,5,13,1,12060,000,1
20160110152257,1,2,3,17,1,16980,000,7
20160110152257,2,2,3,17,1,16980,000,7
20160110152281,1,3,5,12,1,45300,057,13
20160110152281,2,3,5,12,1,45300,057,13
20160110152281,3,3,5,12,1,45300,057,13
20160110152281,4,3,5,12,1,45300,057,13
20160110152282,1,4,8,8,2,00000,000,3
20160110152282,2,4,8,8,2,00000,000,3
20160110152283,1,2,3,18,2,00000,000,15
20160110152283,2,2,3,18,2,00000,000,15
20160110152283,3,2,3,18,2,00000,000,15
20160110152307,1,2,4,29,2,00000,000,7
20160110152307,2,2,4,29,2,00000,000,7
20160110152307,3,2,4,29,2,00000,000,7
20160110152307,4,2,4,29,2,00000,000,7
20160110152307,5,2,4,29,2,00000,000,7
20160110152328,1,4,9,6,1,41740,073,1
20160110152329,1,3,6,47,1,32820,000,8
20160110152329,2,3,6,47,1,32820,000,8
20160110152329,3,3,6,47,1,32820,000,8
20160110152329,4,3,6,47,1,32820,000,8
20160110152329,5,3,6,47,1,32820,000,8
20160110152329,6,3,6,47,1,32820,000,8
20160110152329,7,3,6,47,1,32820,000,8
20160110152346,1,3,7,5,2,00000,000,10
20160110152346,2,3,7,5,2,00000,000,10
20160110152346,3,3,7,5,2,00000,000,10
20160110152346,4,3,7,5,2,00000,000,10
20160110152349,1,4,9,41,1,21660,039,13
20160110152349,2,4,9,41,1,21660,039,13
20160110152349,3,4,9,41,1,21660,039,13
20160110152349,4,4,9,41,1,21660,039,13
20160110152349,5,4,9,41,1,21660,039,13
20160110152358,1,2,3,55,1,33340,000,12
20160110152389,1,3,7,40,3,00000,000,4
20160110152389,2,3,7,40,3,00000,000,4
20160110152389,3,3,7,40,3,00000,000,4
20160110152390,1,4,8,8,2,00000,000,12
20160110152390,2,4,8,8,2,00000,000,12
20160110152393,1,2,3,18,1,26900,063,12
20160110152393,2,2,3,18,1,26900,063,12
20160110152398,1,3,7,48,1,12420,000,11
20160110152403,1,1,2,36,1,46540,000,5
20160110152403,2,1,2,36,1,46540,000,5
20160110152403,3,1,2,36,1,46540,000,5
20160110152403,4,1,2,36,1,46540,000,5
20160110152418,1,3,7,48,1,30980,000,14
20160110152418,2,3,7,48,1,30980,000,14
20160110152418,3,3,7,48,1,30980,000,14
20160110152418,4,3,7,48,1,30980,000,14
20160110152419,1,3,7,5,1,00000,000,12
20160110152421,1,2,3,17,1,16980,000,9
20160110152421,2,2,3,17,1,16980,000,9
20160110152428,1,3,7,48,1,26420,000,14
20160110152428,2,3,7,48,1,26420,000,14
20160110152428,3,3,7,48,1,26420,000,14
20160110152434,1,2,4,31,1,36540,055,11
20160110152434,2,2,4,31,1,36540,055,11
20160110152437,1,1,2,42,1,37980,045,16
20160110152437,2,1,2,42,1,37980,045,16
20160110152437,3,1,2,42,1,37980,045,16
20160110152437,4,1,2,42,1,37980,045,16
20160110152437,5,1,2,42,1,37980,045,16
20160110152437,6,1,2,42,1,37980,045,16
20160110152449,1,1,2,36,1,15380,000,10
20160110152449,2,1,2,36,1,15380,000,10
20160110152454,1,3,7,48,1,19100,251,10
20160110152454,2,3,7,48,1,19100,251,10
20160110152454,3,3,7,48,1,19100,251,10
20160110152454,4,3,7,48,1,19100,251,10
20160110152460,1,3,5,13,1,12060,135,12
20160110152460,2,3,5,13,1,12060,135,12
20160110152460,3,3,5,13,1,12060,135,12
20160110152478,1,4,9,6,1,37100,111,16
20160110152478,2,4,9,6,1,37100,111,16
20160110152478,3,4,9,6,1,37100,111,16
20160110152478,4,4,9,6,1,37100,111,16
20160110152481,1,3,6,1,1,19300,003,10
20160110152481,2,3,6,1,1,19300,003,10
20160110152496,1,3,5,37,1,11700,021,12
20160110152499,1,4,9,6,1,41860,001,16
20160110152499,2,4,9,6,1,41860,001,16
20160110152499,3,4,9,6,1,41860,001,16
20160110152499,4,4,9,6,1,41860,001,16
20160110152499,5,4,9,6,1,41860,001,16
20160110152509,1,3,7,48,1,41700,000,10
20160110152509,2,3,7,48,1,41700,000,10
20160110152509,3,3,7,48,1,41700,000,10
20160110152509,4,3,7,48,1,41700,000,10
